id,brand,title,description,price,priceCurrency
92282687,,Tissot T-Race T115.417.37.051.00,"Smart men's watch from Tissot, suitable for business and leisure. The watch has a stainless steel case with sapphire crystal and silicone strap. The attractive details, contributes to the Sporty design of the watch, regardless of the wrist it’s placed on.",497.00,GBP
72470859,,Ubiquiti UniFi Video Camera G3 1080P 802.3af IP CCTV UVC-G3-BULLET (No PoE Injector),"UVC-G3-BULLET (Previously UVC-G3-AF) - Ubiquiti UniFi Video Camera G3The UniFI Video Camera G3 AF features a 4-Megapixel HDR Sensor offering clear 1080p full HD video resolution. It can be mounted indoors or outdoors on its new flexible ball joint mount, giving 3-axis adjustment. The camera has infrared LEDs with an automatic IR cut filter for day...",141.60,GBP
26824140,,Ernie Ball 2627 Beefy Slinky Electric Guitar Strings; 11-54,"Ernie Ball 2627 Beefy Slinky Electric Strings are perfect for those who like to detune their instrument to lower tuning combinations.Metal fans worldwide have gravitated towards the Beefy Slinky set to give their guitar the optimal gauge combination for Drop D & Drop C.Gauges: .011, .015, .022p, .030, .042, .054.If you have any questions, give us a call or stop by for your favorite set of Ernie Ball strings and save today.",4.99,USD
47948274,Logitech,Diadema Logitech H390 USB Computer ...,Diadema Logitech H390 USB Computer Headset,149000.00,COP
94362995,,SanDisk SSD Plus 480GB best price,"SanDisk SSD Plus 480GB SATA3 535/445MB/s, 7mm Price: 110.35. Best price from OmniChannel. Convenient payment by bank transfer or delivery",1.1035E2,eur
20878759,,Traveler's Notebook Refill 008 (Regular Size) - Zipper Case,"By using this refill, TRAVELER'S notebook will go beyond its function as a notebook. One end has a zipper case, and another end has a pocket. In the zipper case, you can store tickets, receipts, keys, and coins. In the other end, you can put photos and post cards you collect through your travels. The case itself is transparent, so it's easy to tell what's in-side.1 Zipper Pocket + 1 Pockets, Made of PVC H217 × W235mm (when open) MADE IN JAPAN",8.90,SGD
24951972,Kingston,KINGSTON 32GB RAMKit 2x16GB DDR4 3000MHz CL15 XMP HyperX Predator Black,,173.78,EUR
69905210,,Manfrotto MVH502AH Head Pro Video 502AH,"This Manfrotto 502HD Pro Video Head has a flat base (3/8″-16 connection) and is an affordable yet remarkably full-featured professional head that represents an advance over the popular 501HDV, with sturdier construction. It features Manfrotto's patented bridging technology (inherited from the 50…",296.12,AUD
3807651,,Canon EF-S 55-250 f4-5.6 IS STM,,309.00,
89906566,Hikvision,Hikvision DS-1273ZJ-140 Bracket BLACK,GeneralMaterial:Aluminum alloyColor:whiteDimension:140mm x 182mm x 120mmWeight:Approx.: 703gFits:23x6 & 2365DownloadDatasheet,239,DKK
49792701,Epson,C13T596800 Matte Black Ink Epson 350ml,"Epson Stylus Pro 79 + 99 series -350ml – Matt Black . Epson UltraChrome HDR represents our latest generation of pigment ink technology. Now utilizing ten colors - including an all-new Orange and Green - Epson UltraChrome HDR ink produces the widest color gamut ever from an Epson Stylus Pro printer. Even more remarkable, combining Epson UltraChrome HDR ink with our new Epson AccuPhoto™ HDR screening technology dramatically raises the level of print quality and once again sets a new benchmark standard for photographic reproduction. The advanced Epson MicroPiezo TFP print head is capable of producing higher quality prints, at speeds almost twice as fast as our previous generation. And, with our latest ink-repelling coating and auto nozzle verification technologies, clogged nozzles are virtually eliminated.",140.83,GBP
60309105,QBP,SRAM Guide Trail Metal Brake Pad,Original equipment pads for no-compromise disc brake performance.--Original equipment pads for no-compromise disc brake performance.,25.0,USD
90795718,Hikvision,"DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA","DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA",2389.99005,RON
8289216,Kingston,Kingston Canvas Select Plus microSD Card SDCS2 128GB - Class 10,"Faster speeds: Class 10 UHS-I speeds up to 100 MB/sOptimised for use with Android devices: Improved performance when used with an Android smartphone or tabletDurable: For your peace of mind, the card has been extensively tested and proven to be waterproof, temperature proof, shock and vibration proof and X-ray proofWarranty: Available with a lifetime warrantyWe have been selling online since the year 2000. Buy with confidence.",13.99,GBP
32308545,Logitech,Logitech H390 USB Headset with Microphone,"USB Headset H390 Comfortable USB headsetCondition: NEWFeeling goodYou’ll be comfortable with this headset thanks to the plush ear pads and padded headband that adjusts to you.Loud and clearThe noise-canceling microphone cuts background noise—and rotates out of the way when you’re not using it.Easy listeningYou’ve got it easy—this plug-and-play USB headset gives you quick access to volume and mute controls.Comfortable designThe adjustable, padded headband and plush ear pads keep you comfortable. Noise-canceling microphoneYou won’t have to compete with background noise to be heard. Rotating microphoneThe microphone rotates out of the way when you’re listening to music or watching a movie.In-line audio controlsYou can instantly adjust the volume and mute the microphone.Pure digital USBYou’ll experience clear, digital sound with the simplicity of a single USB plug-and-play connection.What’s good about USB for headsets?System RequirementsPCWindows® 2000, Windows® XP, Windows Vista™, Windows 7 & 8,10USB portMacMac OS® X (10.2.8 or later)USB portTechnical SpecificationsFrequency response:Headset: 20 Hz–20 kHzMicrophone: 100 Hz–10 kHzInput sensitivity: -62 dBV/µbar, -42 dBV/Pa +/- 3 dBCable length: 8 feetConnections: USB compatible (1.1 and 2.0)",54.90,GBP
63561929,Cooler Master,Cooler Master N300 ATX Mesh Front Case,Cooler Master N300 ATX Mesh Front Case available to buy online from PC Case Gear – Australia’s Premier Online PC Store.,79,AUD
65479901,,Bosch KGN34NWEAG Free-standing fridge-freezer,"Bosch Free-standing fridge-freezer KGN34NWEAG 186 x 60cm MultiBox: transparent drawer with wave bottom, ideal for the storage of fruits and vegetables Perfect Fit: The appliance can be positioned right next to side walls and furniture - flexible installation possible LED lights bring a completely new lighting concept to fridges NoFrost: never defrost again, thanks to perfect protection from ice formation - that saves time and effort. Energy efficiency class A++: cools especially efficiently.",489.00,GBP
82628958,,Ubiquiti UniFi Video Camera UVC-G4-PRO Infrared IR 4K Video- 802.3af is embedded,Ubiquiti UniFi Video Camera UVC-G4-PRO Infrared IR 4K Video- 802.3af is embedded,763.60,AUD
3689373,Sram,Sram PowerLink Chain Connector 9 Speed Gold,No tools necessary to install.Allows for quick and easy maintenance.,9.95,AUD
12706433,,Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support 100 mg (60 Softgels),"Super Ubiquinol CoQ10 with Enhanced Mitochondrial Supportis formulated withubiquinol, a highly bioavailable form of coenzyme Q10 nutrient, and augmented with the adaptogen PrivaVie shilajit, clinically shown to further increase CoQ10 absorption, promote cardiovascular health, and help restore youthful cellular energy.Serving Size: 1 Softgel Servings per Container: 60Amount per Serving:Ubiquinol (as Kaneka QH Ubiquinol)100 mgPrimaVie Shilajit fulvic acid complex100 mgOther Ingredients:sunflower oil, gelatin, glycerin, purified water, beeswax, caramel color.",4.96E1,USD
86487942,,Kingston 1x 16GB DDR4 2400MHz PC4-19200 1.2V CL17 260pin SODIMM Laptop Memory RAM | Discount Computer Needs,"View and shop for Kingston 1x 16GB DDR4 2400MHz PC4-19200 1.2V CL17 260pin SODIMM Laptop Memory RAM, Memory RAM, and many more products at Discount Computer Needs.",143.95,AUD
4100511,,"DJI Mavic Mini Combo - Drone FlyCam Quadcopter UAV with 2.7K Camera 3-Axis Gimbal GPS 30min Flight Time, less than 0.55lbs, Gray",(paid link)Brand: DJIColor: DJI Mavic Mini ComboFeatures:✅Weighing less than 0 55lbs / 250 grams Mavic Mini is almost as light as the average smartphone In the United States and Canada you can fly this camera drone without the need to register your drone with the governmentThe compact yet powerful Mavic Mini camera drone is the perfect creative companion capturing your moments in a way that effortlessly elevates the ordinaryMavic Mini’s weight allows it to stay in the air longer than similar consumer FlyCams on the market Enjoy up to 30 minutes of flight time with a fully-charged batteryMavic Mini supports 12MP aerial photos and 2 7K HD videos A 3-axis motorized gimbal provides superior camera stability and ensures clear Ultra-smooth footageWhat you get DJI Mavic Mini Remote Controller 3x Intelligent Flight Battery 3x Pairs of Spare Propellers 2x Micro USB Cable Gimbal Protector RC Cable (Micro USB connector) RC Cable (USB-C connector) RC Cable (Lightning connector) Pair of Spare Control Sticks 18x Spare Screw Screwdriver 360° Propeller Guard Two-Way Charging Hub DJI 18W USB Charger Carrying BagDJI Fly App requires iOS v10 0 Android v6 0 or above Compatible devices include iPhone 11 Pro Max 11 Pro 11 XS Max XS XR X 8 Plus 8 7 Plus 7 6s Plus 6s 6 Plus 6 Samsung Galaxy S10+ S10 S9+ S9 S8+ S8 S7 edge S7 S6 Note9 Note8 Huawei P30 Pro P30 P20 P10 Mate 20 Pro Mate 10 nova 5 nova 4 nova 3e nova 2 Honor 8X 10 9 20 Pro Magic 2 Mi 8 MIX 2S MIX 2 Redmi Note 5 Oppo Find X R15 Vivo NEX X27 X21 X20A OnePlus 7 6T 5 Pixel 3 XL 2 XL 2 LG V20 LG G6Details: DJI Mavic Mini Combo - Drone FlyCam Quadcopter UAV with 2 7K Camera 3-Axis Gimbal GPS 30min Flight Time less than 0 55lbs GrayEAN: 6958265192777Release Date: 11-11-2019Package Dimensions: 10.6 x 8.8 x 6.2 inches,499.00,USD
95558103,,Lacie 2TB USB-C Mobile Drive prenosni disk,,,
87290650,,TL-WN781ND TP-LINK 150mbps PCIe-x1 1-RPSMA-H Adaptador Inalambrico WiFi,TL-WN781ND TP-LINK 150mbps PCIe-x1 1-RPSMA-H Adaptador Inalambrico WiFi,9672,CLP
13938844,Corsair,Corsair ML140 Pro LED 140mm Premium Mag-Lev Fan Blue,Corsair ML140 Pro LED 140mm Premium Mag-Lev Fan Blue – PC Case Gear – Australia’s Premier Online PC Store.,32,AUD
88912520,Tplink,Power bank de 20000mah polímero de litiotl-pb20000/ tl-pb20000,,463.22,MXN
101843,,SanDisk Extreme 32GB microSD A1 U3 V30 UHS-I,"* We guarantee that it is a SanDisk Original Card, beware of pirated copies that exist in the market!With write speeds of up to 60MB/s, this card supports 4K 60 fps video recording at 100 Mbps for up to 40 minutes.Capture more fast action and record more Full HD or 4K UHD video with your DJI camera drones and Osmo Series. The SanDisk Extreme microSD UHS-I Cards are built tough for extreme durability under challenging environmental conditions. Extreme speeds let you capture every detail of adventure and take the wait out of transferring your videos between devices. Storage capacities from 32GB to 400GB expand your device's memory and let you record 4K UHD video.HighlightsCompatible with DJI camera drones and Osmo series.Built for extreme conditions temperature proof, water proof, shock proof, and x-ray proof.Delivers 4K Ultra HD and Full HD video recording and playback.Meets the new UHS Speed Class 3 (U3) and UHS Video Speed Class 30 (V30) for 4K UHD.Transfer faster with read speeds up to 100MB/s and write speed up to 60MB/s.Backed by a lifetime limited warranty.",11.56,EUR
5072023,Hikvision,Hikvision Dome Wall mount Bracket - DS-1273ZJ-140,,,
56631020,,TP-LINK T1500G-10MPS Switch Smart PoE 8 x 10/100/1000 + 4 x SFP,,581.937601,PLN
8165330,,TP-Link TL-SG1008 8xRJ45 10/100/1000Mbps,,31.46,EUR
65634280,,Tp-Link Access Point 450Mbps TL-WA901ND,"450Mbps, 802.11 g/b/n, WPA/WPA2/WPA-PSK/WPA2-PSK (AES/TKIP)",,
12959047,,Kappe New Era NY Yankees MLB 9Fifty Cap,,3.19E1,EUR
94769965,,D-Link DGS-1100-08P best price,D-Link 8-Port PoE Gigabit Smart Switch Price: 76.27. Best price from OmniChannel. Convenient payment by bank transfer or delivery,7.627E1,eur
49576448,Western Digital,Western Digital Blue SN550 NVMe M.2 2280 1TB PCI-Express 3.0 x4 3D NAND Internal Solid State Drive (SSD) WDS100T2B0C,Western Digital Blue SN550 NVMe M.2 2280 1TB PCI-Express 3.0 x4 3D NAND Internal Solid State Drive (SSD) WDS100T2B0C,104.99,USD
42710,,Original PATRONE Epson T5805 Light Cyan,,50.95,EUR
12727811,Brother,"Brother HL-L6200DW Business Laser Printer with Wireless Networking, Duplex Printing - HL-L6200DW","The Brother HL-L6200DW monochrome laser printer is a great choice for busy offices and workgroups with higher print volumes that need a reliable printer with a low cost per page. This high-performance printer helps maximize your productivity with fast printing up to 48ppm and automatic two-sided printing, and helps lower your operating costs with a super high-yield replacement toner cartridge. Reduce paper refills with a 520-sheet capacity paper tray that holds more than a ream of paper or for even greater paper capacity add optional trays for a total capacity of 1,610 sheets. Advanced security features help protect sensitive documents and prevent unauthorized printing. Plus, enjoy flexible connectivity with Gigabit Ethernet and wireless network interfaces, and convenient mobile device printing.",299.98,USD
50696427,,872475-B21 HP G8-G10 300-GB 12G 10K 2.5 SAS,Description:HP 300GB 2.5-inch SFF SAS 12Gb/s 10K RPM512n Enterprise (ENT) Digitally Signed (DS) Hot-Plug Hard Drivein G8 G9 G10 (Gen8 Gen9 Gen10) SmartDrive Carrier (SC)(as pictured)For HP G8 G9 G10 Proliant SAS Servers and select Storage ArraysGenuine HP serial number and firmwareGenuine HP Hard DrivePart Number(s)Option Part# 872475-B21SmartBuy Part# 872475-S21Spare Part# 872735-001,4276850,VND
3112379,,"Monitor Philips 243V7QDSB/00 24'', panel-IPS+ HDMI, DVI, D-Sub",,429.00,PLN
72839338,TP-Link,TP-Link 8-Port Gigabit Desktop PoE Smart Switch,"JetStream 8-Port Gigabit Smart PoE+ Switch, w / 2 SFP Slots",121.95,EUR
82515987,,Cappello New Era NY Yankees 39Thirty Cap,,2.59E1,EUR
85207636,,"LaCie Mobile Portable HDD 5TB 2.5\"" USB Type C/USB 3.0, Moon Silver",,179,EUR
3368109,,SanDisk 256GB Extreme microSDXC 160Mb/sClass 10 UHS-I SD Card,"Ideal for your Android smartphone, action cameras or drones, the SanDisk 256GB Extreme microSDXC 160Mb/s Class 10 UHS-I SD Card does 4K UHD video recording, Full HD video and high-resolution photos.Massive 256GB storage capacityRead speeds of up to 160Mb/s and write speeds of up to 90Mb/sPerfect for capturing 4K UHD and Full HD videosShockproof, temperature-proof, waterproof and X-ray-proofCompatible with MobileMate USB 3.0 microSD card readerThe SanDisk 256GB Extreme microSDXC 160Mb/s Class 10 UHS-I SD Card reads up to 160Mb/s and writes up to 90Mb/s. Plus, it’s A2-rated, so you can get fast application performance for an exceptional smartphone experience.Save time transferring contentQuick read speeds of up to 160Mb/s let you transfer 1000 high-resolution photos and 30 minutes of 4K video (24GB) in less than 3 minutes.Write speeds of up to 90Mb/sCapture fast-action photos or shoot 4K UHD video with write speeds of up to 90Mb/s. The SanDisk Extreme microSDXC UHS-I card lets you shoot more and faster.Great for capturing 4K UHD videoThe 256GB SanDisk Extreme microSD UHS-I card lets you capture uninterrupted 4K UHD and Full HD video with its UHS Speed Class 3 (U3) and Video Speed Class 30 (V30) ratings. Ideal for recording outdoor adventures, weekend trips or sporting events without skipping frames!Durable design for use in extreme environmentsThe SanDisk Extreme microSDXC UHS-I card is shockproof, temperature-proof, waterproof and X-ray-proof, so you can enjoy your adventures without worrying about the durability of your memory card.Compatible with MobileMate USB 3.0 readerThe SanDisk Extreme microSDXC UHS-I card is compatible with MobileMate USB 3.0 microSD card reader with transfer speeds of up to 160Mb/s, so you can move big files fast, move a lot of files fast or just make frequent file transfers that much quicker.Easy file recovery with RescuePRO Deluxe softwareThe card comes with RescuePRO Deluxe data recovery software. This software makes it easy to recover files that have been accidently deleted (download required).",,
26102262,,Instax Square Black Border Film 10 Shot Pack,This Fujifilm Instax Square Film is designed for use in your Fujifilm Instax Square Camera. This pack contains 10 sheets of film in a handy cartridge that's quick and easy to install in your camera.EXP: 10/2020,19.95,AUD
58755004,Corsair,Corsair 110R Tempered Glass Mid-Tower ATX Case,"Product InformationA SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate builds easier to create than ever.KEEP YOUR SYSTEM CLEANRemovable dust filters in the floor, roof and front help keep your system clean long after the build is finished.UP-FRONT CONNECTIONSA front I/O panel with two USB 3.1 Type-A ports and a combined microphone/headphone jack provides easy access to your favorite devices.Item Code: CC-9011183-WWShow more;",51.97,GBP
14965818,Seagate,"Seagate IronWolf 6TB NAS 3.5\"" Hard Drive","Product InformationTough. Ready. Scalable.For everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in Synology NAS1 continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeMulti-Bay and NAS-Ready With Built-In RV SensorFirst in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.Be Creative Anywhere With IronWolf and Your NASExtensible and reliable storage helps keep you and your creative business on schedule. IronWolf and IronWolf Pro are great companions for your NAS for 24×7 remote access, backups and file sharing from anywhere, making sharing ideas easy. For growing agencies and the need for more storage, IronWolf and IronWolf Pro are built to address NAS scalability challenges.Grow Your Business NASA thriving small business needs storage that can thrive with it. IronWolf is optimised for NAS in multi-RAID environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. Enter multi-user technology — up to 180 TB/yr for IronWolf, up to 300 TB/yr for IronWolf Pro.Dominate The MediaBuild your home NAS media empire with IronWolf HDDs. IronWolf and IronWolf Pro lead the class in storage capacity with drives as large as 10 TB, and the performance needed to run high definition content with your NAS. Store thousands of full-length HD films and even more photographs on your private server. Think of it as your home cloud.Show more;",170.98,GBP
85333987,,TP-LINK EAP110 Access point - Wit,300Mbps Wireless N Ceiling/Wall Mount Access Point 2.4Ghz 802.11b/g/n 10/100Mbps LAN Passive PoE Centralized ManagementMulti-SSID 2*4dbi Internal Antennas,3.509E1,EUR
43651236,Garmin,"Forerunner 245 Music, GPS, Wi-Fi, EU/PAC, Black/Red",,314.99,EUR
44450778,TP-LINK,Switch Tp-Link 24 Puertos 10/100 - RJ45 Rack,Switch Tp-Link 24 Puertos 10/100 - RJ45 Rack,"37,25",EUR
91729567,,D'Addario XL Nickel Wound Bass Strings EXL160,"EXL160, D’Addario’s top-selling heavy bass string set, provides the ideal combination of strong overall fundamentals with distinctive brightness and booming, tight lows. Fits basses with a string scale length of up to 36 1/4 inches and a good choice for players looking to down tune.D'Addario XL Nickel Wound Electric Bass strings are world-renowned as ""The Player's Choice"" amongst bass players of all genres and styles. All XL strings are precision wound on our exclusive digitally-controlled machines, ensuring each string has excellent intonation, clear fundamentals, and unparalleled consistency. Each string is wound with a nickelplated steel wrap wire known for distinctive bright tone with excellent magnetic output delivering a universally appealing and versatile tone for all playing styles.D'Addario's top-selling heavy gauge bass setRound wound with nickelplated steel for a distinctive bright tone with clear fundamentals and booming, tight low endFits long scale basses with a string scale length of up to 36 1/4 inchesMade in the U.S.A. for the highest quality and performanceString Gauges: Wound .050, .070, .085, .105Environmentally friendly, corrosion resistant packaging for strings that are always fresh",29.99,CAD
96618269,TP-Link,TP-Link AC1900 Wireless High Gain Dual Band USB Adapter (Archer T9UH),"AC1900 Dual Band High Gain Wireless USB Adapter, Realtek, 3T4R, 1300Mbps at 5GHz + 600Mbps at 2.4GHz, 802.11ac/a/b/g/n, USB 3.0, External AntennaLIGHTNING FAST WIFI - AC1900 (600Mpbs on 2.4GHz band or 1300Mbps on 5GHz band) wireless speed with the next generation Wi-Fi - 802.11ac. USB WIFI ADAPTER - 2.4GHz and 5GHz band for flexible connectivity. ULTIMATE RANGE - High gain antennas ensure superior range and stability. BEAMFORMING TECHNOLOGY - Delivers a more targeted and highly efficient wireless connections.",54.05,USD
46774987,,Logitech B100 Optical USB Mouse (Black),"Left-handed or right, you can work comfortably all day long with this ambidextrous mouse You're in control with smooth, responsive optical tracking that moves the cursor just where you want it This plug-and-play mouse is simple to set up-you just plug it in to your USB and get back to business.",5.47E0,GBP
37865200,,Manfrotto MVK500AM Fluid Video Head With Lightweight Telescopic Legs,The lightweight fluid video system MVK500AM includes the fluid video head (60mm half ball) MVH500A and the twin leg video tripod MVT502AM.,369.00,GBP
62253747,INTEL,INTEL BX80673I99900X CORE I9-9900X PROCESSOR 3.5 GHZ BOX 19.25 MB SMART CACHE,,,
75740074,,Cisco Catalyst C3850 48 Port Gigabit Switch - WS-C3850-48P-S New,"New with WarrantyCisco 48 Port Catalyst Switch 3850 - 24 x 10/100/1000 PoE Ethernet ports, NM Slot for 1 or 10G Ethernet SFP+'s -Standard IP ImageNM-1G Shown in Picture not included but available separatelyProduct Overview• Integrated wireless controller capability with:–Up to 40G of wireless capacity per switch (48-port models)–Support for up to 50 access points and 2000 wireless clients on each switching entity (switch or stack)• 24 and 48 10/100/1000 data PoE+ and Cisco UPOE models with energy-efficient Ethernet (EEE)–Cisco StackWise-480 technology provides scalability and resiliency with 480 Gbps of stack throughput–Cisco StackPower™technology provides power stacking among stack members for power redundancy–Three optional uplink modules with 4 x Gigabit Ethernet, 2 x 10 Gigabit Ethernet, or 4 x 10 Gigabit Ethernet ports–Dual redundant, modular power supplies and three modular fans providing redundancy–Full IEEE 802.3at (PoE+) with 30W power on all ports in 1 rack unit (RU) form factor–Cisco UPOE with 60W power per port in 1 rack unit (RU) form factor• Software support for IPv4 and IPv6 routing, multicast routing, modular quality of service (QoS), Flexible NetFlow (FNF) Version 9, and enhanced security features• Single universal Cisco IOS®Software image across all license levels, providing an easy upgrade path for software features• Enhanced limited lifetime warranty (E-LLW) with next business day (NBD) advance hardware replacement and 90-day access to Cisco Technical Assistance Center (TAC) support",3895.00,USD
1313669,,RAM 3-1/4 INCH DIAMETER SUCTION CUP BASE WITH TWIST LOCK,"The RAM-B-224-1U consists of a 3.25 inch twist lock suction cup base that is connected to the (RAM-B-238U), diamond base with 1 inch rubber ball. The suction cup is designed to have an extra strong hold on any smooth non-porous surface, but for best result, mount the suction cup on a glass or non-porous plastic surface.",17.5,USD
10862938,,Traveler's Notebook Refill - Lined,"Midori white paper with lines spaced 6.5mm apart. Suitable for pencils, ballpoint pens and fountain pens.Lined 64 pagesMD Paper (Saddle Stitched)H210 x W110 x D4mm",7.00,AUD
70894718,,CARTO DE MEMRIA CLASSE 10 KINGSTON SDCS/64GB MICRO SDXC 64GB 80R/10W UHS-I U1 CANVAS SELECT,,,
64350426,,Corsair Vengeance LPX 8GB DDR4 3000MHz memory module,"8GB, (1x8GB), DDR4, 3000MHz, 288-pin DIMM, C16",36.021701,EUR
18856891,Xerox,Xerox Toner Gul 1k - Phaser 6000/6010,,1095,NOK
94617064,,Cisco Catalyst WS-C2960-48TT-L 2960 48 10/100 + 2 1000BT LAN Base Image,Cisco Catalyst 2960 48 Port Switch,890.00,USD
20778381,,1tb pc ssd Wd - blue 3d nand (wds100t2b0a),"3D NAND SATA SSD for capacities up to 2TB with enhanced reliability An active power draw up to 25% lower than previous generations of WD Blue SSD Sequential read speeds up to 560MB/s and sequential write speeds up to 530MB/s An industry-leading 1.75M hours mean time to failure (MTTF) and up to 500 terabytes written (TBW) for enhanced reliability WD F.I.T. Lab certification for compatibility with a wide range of computers Free downloadable software to monitor the status of your drive and clone a drive, or backup your data Includes a 5-year limited warranty so upgrading your storage is worry-free",15842.00,INR
75286119,Shimano,"Shimano BICYCLE CHAIN,CN-HG901-11,QL 11-SPD(RD/MTB/E-BIKE)QUICK-LNK",,65.99,CAD
16220042,Maxxis,Maxxis Assegai 3CG/TR/WT 29x2.5,Alterating vertical knobs with deep siping and 3 horizontal knobs paired with large corner knobs for improved traction in the turns3CG - 3C Maxx Grip offers the ultimate in grip and slow rebound properties for unparalleled traction in downhill applicationsTR - Tubeless Ready - sealant requiredDD - Double Down construction features two full 120 TPI casing layers reinforced with a butyl insertWT - Wide Track casing optimized for rims over 35mm internal width,$81.00,USD
91527511,,Toner OKI C5850/5950 Black,,145,EUR
37707111,,Crucial 8GB DDR3 1600MHz SO-DIMM,"Go Faster and FurtherGo faster and further with a notebook or netbook memory upgrade from Crucial. We've got quality SODIMM memory for mobile systems. And because a memory upgrade is one of the easiest,most affordable ways to improve system performance,it's the ideal solution for on the go users. If you count on your netbook or notebook,count on memory from Crucial. Crucial is a key brand in the Lexar Media family of products. So whether you're focused on your family,friends,work or life outside of work Crucial DRAM products help make computing more reliable,faster,and more effortless. With upgrades for nearly every PC and Mac system out there,plus flash products and Solid State Drives,you can be sure that if it's important to you,it's safe with us.Help your laptop performs at its bestDesigned to help your laptop run faster and smoother,a Crucial memory upgrade is one of fastest,most affordable,and easiest ways to improve your system' performance. Crucial memory empowers your laptop to achieve faster application loading times,faster system responsiveness and increased the ability to multitask and handle data-intensive programs. What does this mean? Spend less time staring at loading screens and more time getting stuff done. Crucial laptop modules are rigorously tested at both the component and module level to ensure that your memory meets our stringent compatibility and performance standards. Every module Crucial manufactures are tested for complete functionality before it leaves our doors. At a fraction of the price of your laptop,an investment in Crucial memory helps your system get up to speed.Crucial quality you can depend onCrucial is a trusted name when it comes to DRAM,and that' no coincidence. As a brand of Micron, one of the largest manufacturers of DRAM in the world,Crucial works with our engineers to design, refine, test, manufacture and support our extensive line of memory modules. To ensure that you get a reliable memory upgrade,Crucial tests every module at the component and module level to make certain that it meets our exacting specifications. If it doesn't meet or exceed the performance levels that Crucial advertises,then it doesn't leave our doors. With a product portfolio that includes thousands of upgrades for more than 50,000 systems,Crucial has one specifically designed for you.Product Highlights1600MHz DDR3 SDRAMCAS Latency: CL11UDIMM 204 pin Form FactorVoltage: 1.35V/1.5VLimited Lifetime Warranty1600MHz DDR3 SDRAMCAS Latency: CL11UDIMM 204 pin Form FactorVoltage: 1.35V/1.5VLimited Lifetime Warranty",9.36E2,ZAR
75017710,,"RAM Triple 1\"" Ball Adapter","RAM Triple 1\"" Ball AdapterTriple 1\"" Ball AdapterPart number:-RAM-B-289U",3560.00,INR
52213607,,TONER BROTHERHL-3140CWTN-241 MAGENTA ORIGINAL,,,
60527373,Lacie,Lacie LaCie 5TB Mobile Drive USB 3.0 & USB-C - Silver,LaCie 5TB Mobile Drive USB 3.0 & USB-C - Silver,219.99,CAD
