id,brand,title,description,price,priceCurrency
47886079,,Jabra BIZ 2300 USB MS Duo - headset,"Your contact center agents are your brand ambassadors, so give them the tool to sound as clear as your brand. In Jabra's Biz 2300 world class sound meets world class durability in an exceptionally comfortable and stylish corded headset – keeping both your agents and your customers happy. Jabra Biz 2300 USB Microsoft Duo is a stereo headset that provides USB connectivity optimized for Microsoft Skype for Business.",168,USD
80394711,,"Corsair Vengeance 16GB RAM 2 X 8GB, DDR4, 3200MHz 16GB 2 x 288 DIMM, Unbuffered, 16-18-18-36, LPX Black Heat spreader, 1.35V","Corsair Vengeance 16GB RAM 2 X 8GB, DDR4, 3200MHz 16GB 2 x 288 DIMM, Unbuffered, 16-18-18-36, LPX Black Heat spreader, 1.35V",1.4899E2,NZD
98550479,,TPL SW 8-PORT GB EASY SMART + 4-PORT POE,"TP-LINK 8-Port Gigabit Easy Smart Switch with 4-Port PoE, TL-SG108PE, IEEE 802.3i, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3af, IEEE 802.3x, IEEE 802.1q, IEEE 802.1p, 8* 10/100/1000Mbps RJ45 Ports AUTO Negotiation/AUTO MDI/MDIX, Switching Capacity: 16Gbps, Packet Forwarding Rate: 11.9Mpps, Maximum (PoE on): 65.2W, Maximum (PoE off): 5.2W",300,RON
71427555,HP,HP 80A (CF280A) Black Original Toner Cartridge,"HP 80A (CF280A) Black Original Toner Cartridge. HP 80A (CF280A) toner cartridges work with: HP LaserJet Pro M401, M425. Original HP toner cartridges produce an average of 71% more usable pages than non-HP cartridges. Cartridge yield (approx.): 2,700 pages. Original HP toner cartridges are specially designed to work with your printer to consistently deliver standout results throughout the life of your cartridge. Ensure that your printing is right the first time and every time with HP printer toner: 80A toner. What's in the box: New Original HP 80A (CF280A) toner cartridge Color: Black.",113.99,USD
30074214,Citizen,Citizen Promaster BN2031-85E Promaster Sea watch,Eco-Drive diving watch with surfacing warning,490.76,GBP
48850017,,TP-LINK AC 1350 Dual-band C60 (2.4 GHz / 5 GHz) Fast Ethernet Wit,"802.11ac, 2.4GHz-5GHz, 450Mbps/867Mbps, IPv4/IPv6, Fast Ethernet",49.56,EUR
5312650,,"LaCie Mobile Drive 2,5"" 5 TB Moon Silver USB 3.1 Gen 2","Like an airy loft or vast landscape, LaCie Mobile Drive articulates the beauty and importance of premium space. With up to 5 TB of capacity, there’s room for photos, playlists, docs and more. And with Mac®, Windows®, USB-C, and USB 3.0 compatibility, access is easy.",199.00,EUR
48501698,,"SONY 50mm f1,8 - E-mount Full Frame Cod.Sony SEL50F18F","SONY 50mm f1,8 - E-mount Full Frame Cod.Sony SEL50F18F Garanzia Sony Italia.Trovato a meno …contattaci",,
1768956,Shimano,Shimano 105 R7000 SPD SL Clipless Road Pedal,SPD-SL road pedal for high performance road racing which is designed to match the 105 11-speed group.Wide lightweight carbon body provides large shoe contact area to maximise power transfer and support whilst reducing weight.Low profile design increases road clearance for increased confidence when slicing through corners.Large binding target allows quick engagement while wide cleats provides more efficient pedalling.Stainless steel pedal body plate for increased durability and open design allows for easy access and cleat adjustment.Low maintenance sealed cartridge axle unit.For our full range of Cleats & Pedal Spares visit Evans Cycles,£115.00,GBP
1619856,,"HD-TVI TURBO HD 4.0 DVR: Hikvision DS-7332HQHI-K4 (32-ch, 2MP Lite, 15fps, H.265, HDMI, VGA)",https://www.youtube.com/watch?time_continue=4&v=U0csFc2S8ks&feature=emb_logo,4980.00,ILS
96744506,,Osram CFL Square 16W 835 4P GR10Q | Kallvit - 4-Stift,,,
89362627,Asus,Asus ROG Strix X570-F Gaming AMD AM4 X570 Chipset ATX Motherboard - Ryzen 3 Ready,"ATX, Dual Channel DDR4, 3 x PCIe 4.0 x16, 2 x PCIe 4.0 x1, 2 x M.2, 8 x Sata 3, Intel Lan, Asus Aura",249.98,GBP
43878962,Corsair,Corsair Vengeance LPX CMK16GX4M2A2400C16R 16GB (2x8GB) DDR4 Red,Corsair Vengeance LPX CMK16GX4M2A2400C16R 16GB (2x8GB) DDR4 Red – PC Case Gear – Australia’s Premier Online PC Store.,185,AUD
18480169,,TP-LINK TL-WPA4220 500 Mbit/s Ethernet LAN Wi-Fi Wit 1 stuk(s),"Enkele adapter voor uitbreiding van een bestaand powerline-netwerk!!What This Product DoesTP-LINK’s TL-WPA4220 extends your Internet connection to every room of the house through your home’s existing electrical circuitry. The TL-WPA4220 features a Wi-Fi Clone Button enabling Super Range Extension, which means it can automatically copy the SSID and Password of your router. In this way, TL-WPA4220 simplifies your Wi-Fi configuration and allows for seamless roaming within your home network.One Touch Super Range ExtensionWith a Wi-Fi Clone Button enabling Super Range Extension, the TL-WPA4220 can automatically copy the wireless network name (SSID) and Password of your router at the push of a button. After the pressing the button, you can place the powerline adapter anywhere you want wired or wireless access and enjoy seamless networking across your entire home or office.Up to 500Mbps - Ideal for HD Video StreamingWith advanced HomePlug AV technology, TL-WPA4220 provides you with stable, high-speed data transfer rates of up to 500Mbps on a line length of up to 300 meters. It is a great choice for a whole home solution to connect all network compatible devices--from computers, game consoles to set-top boxes for IPTV to printers and NAS hard drives.Extend WiFi Coverage to Every RoomWith wireless speeds of up to 300Mbps, you can effortlessly extend your WiFi network via the existing powerline and broadcast a wireless signal to share with all your WiFi enabled devices in another area of your home or office.Plug and PlayYou can set up a hassle-free Powerline network within minutes with TP-LINK’s powerline adapters, just plug in and play. Also, the adapters’ “Pair” buttons can be utilized for securing or managing multiple powerline adapters in your home powerline network.1. Plug one Internet connected adapter into a nearby power outlet.2. Connect additional adapters to PCs/laptops/Internet TVs or other networked devices via an Ethernet cable or Wi-Fi - and you're done!",4.595E1,EUR
9823483,Epson,Compatible Epson T2431 (#24XL) Black High Capacity Ink Cartridge (T2431XLBKCOM),,5.99,GBP
28227060,,Cisco Catalyst 3650 48 Port Full PoE 2x10G Uplink LAN Base,Cisco Catalyst 3650 48 Port Full PoE 2x10G Uplink LAN Base,0.001,
57190868,,DVR Hikvision TurboHD 16canale DS-7216HQHI-K1,"DVR Hikvision TurboHD 16canale DS-7216HQHI-K1; 3MP: 16TurboHD/AHD/Analog interface input, 16-ch video and 1-ch audio input, H.265/H.265+ compression, 1 SATA interface, CH01-04: 3MP @ 15fps, CH05-16:1920×1080P@ 15 fps/ch, 4K UHDoutput, support CVBS output, standalone 1U case",726.36,RON
71471222,Fujifilm,Fujifilm Instax Mini Instant Film - Rainbow (10 Shots),Instant Film for Fujifilm Mini Instant Cameras10 Shots per PackISO 800High Gloss FinishSuperb Grain QualityFast Image FormationGreater Resistance to Age-Induced ChangesSingle-plastic Composition for Easier Disposal,159,ZAR
7031148,,"iiyama ProLite XU2390HS-1LED monitor - Full HD (1080p) - 23\""",IPS panel technologyFull HDLED-backlitACR (Advanced Contrast Ratio)HDMI (High-Definition Multimedia Interface)OverDrive on/off,117.13,GBP
47673777,Maxxis,"Maxxis Minion DHR II 3C/EXO TR 27.5\"" Tire - 27.5 x 2.6\"" WT, 120 TPI (Folding Bead)",,72.00,USD
24927054,Epson,"Epson S050189 Cyan, High Capacity Toner Cartridge","High Capacity Cyan Toner Cartridge for Epson Aculaser C1100, CX11N, CX11NF Printer.SpecificationsManufacturer:...",107.51,USD
9542853,,Lacie 5TB Mobile Drive USB 3.1-C Silver,,,
47274803,,DS-7216HQHI-K1 Hikvision 16 Channel 3MP / 1080P HD-TVI Hybrid DVR with CVBS (Turbo4.0),"Key FeaturesH.265+/H.265/H.264+/H.264 encoding for the main streamSelf-adaptive HDTVI/HDCVI/AHD/CVBS signal inputFull channel 720P resolution real-time recording12.5fps recording on 1080PHDMI and VGA output at up to 1920x1080P resolutionAlso includes 1 x BNC (CVBS) Video Output for Spot OutputLong transmission distance over coax cableSupport up to 16-ch synchronous playback at 1080P resolutionInternet & Smart Phone compatibleDownloadManufacturers Spec Sheet (PDF)CompatibilityHD-TVI: Any Hikvision HD-TVI CameraAHD: Any AHD CCTV CameraAnalogue: Any Analogue CCTV CameraVideo / Audio InputVideo compressionH.265+/H.265/H.264+/H.264Analog and HD-TVI Video Input16CH; BNC interface (1.0Vp-p, 75 Ω)Supported Camera TypesSupport HDTVI input: 3MP,1080P/25Hz, 1080P/30Hz,720P/25Hz, 720P/30Hz, 720P/50Hz, 720P/60Hz,Support AHD input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVI input: 1080P/25Hz, 1080P/30Hz, 720P/25Hz, 720P/30HzSupport CVBS inputVideo Input InterfaceBNC (1.0 Vp-p, 75Ω)Audio compressionG.711uAudio input / Two-way audio in1-ch, RCA (2.0 Vp-p, 1 KΩ)Video / Audio OutputCVBS output1-ch, BNC(1.0Vp-p,75Ω), resolution:PAL:704x576HDMI / VGA outputVGA: 1-ch, 1920 × 1080/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60HzHDMI: 1-ch, 4K (3840 × 2160)/30Hz, 2K (2560 × 1440)/60Hz, 1920 × 1080/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60HzEncoding resolutionWhen 1080p Lite mode not enabled: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF;When 1080p Lite mode enabled: 3 MP/1080p lite/720p lite/VGA/WD1/4CIF/CIFFrame rateMain stream:When 1080p Lite mode not enabled: For 3 MP stream access: 3 MP/1080p/720p/VGA/WD1/4CIF/CIF@15fpsFor 1080p stream access: 1080p/720p@15fps; VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)For 720p stream access: 720p/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)When 1080p Lite mode enabled: 3 MP@15fps1080p lite/720p lite/VGA/WD1/4CIF/CIF@25fps (P)/30fps (N)Sub-stream: WD1/4CIF@12fps; CIF@25fps (P)/30fps (N)Video bit rate32 Kbps - 6 MbpsStream typeVideo, Video & AudioAudio output1-ch, RCA (Linear, 1KΩ)Audio bit rate64 KbpsDual-streamSupportPlayback Resolution3 MP/1080p/720p/VGA/WD1/4CIF/CIFSynchronous playback16CHNetwork ManagementRemote Connections128Network ProtocolsTCP/IP, PPPoE, DHCP, Hik-connect Cloud P2P,DNS, DDNS, NTP, SADP, NFS, iSCSI, UPnP™, HTTPS,ONVIFHard DiskSATA1 SATA interfaceCapacityUp to 6 TB capacity for each diskExternal InterfaceNetwork interface1; 10M / 100M self-adaptive Ethernet interfaceSerial interface1; standard RS-485 serial interface, half-duplexUSB interface2, USB2.0GeneralPower supply12v DCConsumptionMax 7.5WWorking temperature-10 °C ~ +55 °CWorking humidity10% ~ 90%Chassis1U chassisDimensions (W x H x D)315 x 45 x 242 mm WeightApprox. 1.16Kg",,
71489433,,Hikvision 4 Port PoE Switch unmanaged Ref: DS-3E0105P-E,Hikvision 4 Port PoE Switch unmanaged Ref: DS-3E0105P-E,37.398553,EUR
47105941,OKI,Genuine Cyan OKI 44844507 Toner Cartridge - (44844507 Laser Printer Cartridge),"Genuine Oki 44844507 Cyan TonerPictures and images produced by the Oki 44844507 cyan toner cartridge are superior in terms of colour and longevity. This type of toner is intended for specific Oki laser printers. The Oki 44844507 cyan toner delivers consistent output, making sure images are not too dull or dark. You can save a lot of money by using the genuine Oki 44844507 toner cartridge, which is designed to be long-lasting and reliable from start to finish.Get the Oki 44844507 Toner At A Very Low PricePurchasing genuine supplies, like this original Oki 44844507 toner, is made easier and cheaper here at Cartridge Save. We offer thousands of printer products at affordable prices. We even provide a free next day delivery service and a low price promise. You can order the Oki 44844507 replacement cartridge over the phone or online. All major credit cards are accepted. The dedicated sales department can assist you in tracking down the Oki 44844507 cyan cartridge and all of your other printing needs. The customer account area features a convenient reorder tool that you can use the next time you need to purchase the Oki 44844507 laser toner.",198.60,GBP
37273975,,WS-C2960+24TC-L Cisco Catalyst 2960-Plus Network Switch (New),"Condition: NEWAvailability: Stock AvailableCisco 2960 Plus Ethernet Switch - 24 ports - 24 x 10/100 + 2 x combo Gigabit SFP - rack-mountable (WS-C2960+24TC-L)The Cisco Catalyst 2960-Plus series switches are fixed-configuration Fast Ethernet switches that provide enterprise-class Layer 2 switching for branch offices, conventional workspaces, and infrastructure applications. They enable reliable and secure operations with lower total cost of ownership through a range of Cisco IOS software features, including Cisco Catalyst SmartOperations.GeneralDevice TypeSwitch - 24 ports - managedEnclosure TypeRack-mountable 1USubtypeFast EthernetPorts24 x 10/100 + 2 x combo Gigabit SFPPerformanceSwitching capacity: 16 Gbps ¦ Forwarding performance (64-byte packet size): 6.5 MppsCapacityActive VLANs: 64Jumbo Frame Support9018 bytesRemote Management ProtocolSNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2c, CLIAuthentication MethodRADIUS, TACACS+FeaturesFull duplex capability, BOOTP support, ARP support, VLAN support, Syslog support, DiffServ support, IPv6 support, Spanning Tree Protocol (STP) support, Rapid Spanning Tree Protocol (RSTP) support, Multiple Spanning Tree Protocol (MSTP) support, DHCP snooping, Port Aggregation Protocol (PAgP) support, Trivial File Transfer Protocol (TFTP) support, Quality of Service (QoS), Dynamic ARP Inspection (DAI), Cisco EnergyWise technology, Shaped Round Robin (SRR), LLDP support, DHCP relay, Link Aggregation Control Protocol (LACP), MAC Address Notification, Management Information Base (MIB), Class of Service (CoS), DiffServ Code Point (DSCP) supportCompliant StandardsIEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.1ab (LLDP)RAM128 MBFlash Memory64 MBStatus IndicatorsPort status, port transmission speed, port duplex mode, power, system, link/activityExpansion / ConnectivityInterfaces24 x 100Base-TX RJ-45 ¦ 2 x SFP uplink ¦ 2 x 1000Base-T RJ-45 uplinkPowerPower DeviceInternal power supplyVoltage RequiredAC 120/230 V (50/60 Hz)Power Consumption Operational18.6 WattFeaturesRedundant Power System (RPS) connectorMiscellaneousMTBF667,000 hoursCompliant StandardsCISPR 22 Class A, BSMI CNS 13438 Class A, CISPR 24, EN 61000-3-2, EN 61000-3-3, EN55024, EN55022 Class A, AS/NZS 60950-1, ICES-003 Class A, FCC CFR47 Part 15, UL 60950-1 Second Edition, Directive 2004/108/EC, CSA C22.2 No. 60950-1 Second Edition, EN 60950-1 Second Edition, IEC 60950-1 Second Edition, Directive 2006/95/EC, VCCI Class A, KN24, KN22 Class A, EN 300386, RoHS 2011/65/EUSoftware / System RequirementsSoftware IncludedCisco LAN Base softwareDimensions & WeightWidth17.7 inDepth9.5 inHeight1.7 inWeight7.94 lbsEnvironmental ParametersMin Operating Temperature23 °FMax Operating Temperature104 °FHumidity Range Operating10 - 95% (non-condensing)Min Storage Temperature-13 °FMax Storage Temperature158 °FHumidity Range Storage10 - 95% (non-condensing)",3.73E2,USD
14623466,WD,WD Purple 3.5 10TB 7200Rpm 256Mb Sata 3 7/24 WD101PURZ,,,
17679418,MSI,MSI MPG Z490 Gaming Edge Wi-Fi ATX - motherboard,"Buy MSI MPG Z490 Gaming Edge Wi-Fi ATX - motherboard at multitronic.fi, as well as find price, description and specifications online.",,
26242792,,Philips 243V7QDSB - Full HD IPS Monitor,,83.11,EUR
5111125,SRAM,SRAM Red Hollow-Pin Chain w/PowerLock (Silver) (11 Speed) (114 Links),"The SRAM RED 22 chain features more heavily chamfered outer plates for improved shifting and quieter running. Other advancements include an inner plate finish plus chrome hardened pin construction, both for longer chain life. The HollowPin construction of SRAM’s 11 speed chain provides smooth, precise shifting and weight savings without sacrificing strength.Features:HollowPin™ technology equals strength, incredible shifting efficiency, and light weight.242 grams, 114 links (PC 1090R weigh 250g).PowerLock™ silver connector, easiest install in the world.PowerLube™: high performance grease. Specifications:Technology Highlight: PowerChain™/ Powerlube™/ Powerlock™/ HollowPin™/ Chrome Hardened PinsCompatible Gears: 11Closing Link: PowerLock™ 11S SilverOuter Plate: Nickel SilverInner Plate: Nickel SilverWeight: 246g (114 links)Recommended Group: SRAM RED 22, SRAM Force 22Compatibility: SRAM RED 22 & Force 22 Front & Rear derailleurs, Cranksets and cassettes This product was added to our catalog on March 7, 2018",44.99,USD
88983039,TP-LINK,TP-Link TL-SG108PE 8Port Gigabit Switch+4Port PoE,NTWSWI08TPLSG18,,
24352722,Apple Computer Int.,Apple iPhone Lightning to 3.5 mm Headphone Jack Rtl,,,
13730950,Hamilton,Hamilton Khaki Field Automatic watch H70555533,,430.5,EUR
16154426,iiyama,"iiyama Prolite 27\"" XUB2792QSU-B1 WQHD IPS Monitor Tilt/Swivel/Pivot","27\"" iiyama Prolite XUB2792 WQHD IPS Monitor, 2560x1440, 5ms, 350cd/m2, DP/HDMI/DVI Speakers",254.48,GBP
48382338,Razer,Razer Ornata Chroma Mecha-Membrane Gaming Keyboard,Razer Ornata Chroma Mecha-Membrane Gaming Keyboard – PC Case Gear – Australia’s Premier Online PC Store.,149,AUD
83259803,,Maxxis Tire Aggressor EXO/TR Foldable 29x2.30,"The Aggressor is designed for high-speed modern mountain bike trails. Advanced knob shaping creates extra gripping edges, and reinforced side knobs offer enhanced stability when cornering at speed. An all-around trail tire excelling on everything from loose cross country race courses to heavy all-mountain riding.",,
91200693,Apple,Apple Lightning 3.5mm Headphone Jack Adapter,Product InformationThis adapter lets you connect devices that use a 3.5mm audio plug to your Lightning devices.Show more;,14.97,GBP
39044152,,Cartouche d'encre Cyan XXL T7012 - 3400p,,64.99,EUR
40336134,,Šilterica New Era NY Yankees MLB 9Fifty Cap,,239,HRK
75843288,,"Seagate 3840GB 2,5\"" SATA SSD IronWolf 110 NAS",,3739,PLN
91397584,SanDisk,SanDisk Extreme 64GB A2 V30 Performance microSDXC Memory Card,"64GB SanDisk Extreme microSDXC UHS-I Card, Read upto 160MB/s Write Speed upto 60MB/s C10, U3, A2, V30",17.95,GBP
48007327,Epson,Epson T079240 cyan inkjet cartridge for use with Stylus Photo 1400. (Owl) EP79240,Epson T079240 cyan inkjet cartridge for use with Stylus Photo 1400. (Owl) EP79240,15.78,GBP
37115169,,APC - SMART-UPS 1000VA LCD 230V WITH SMARTCONNECTIN ACCS,APC SMART-UPS 1000VA LCD 230V WITH SMARTCONNECTIN ACCS (SMT1000IC) - Effekt: 1kVA - Produkt: Eksterne UPS,4243.00,DKK
97916898,SanDisk,SanDisk Extreme PRO SDHC 32GB 300MB UHS-II SDSDXPK-032G-GN4IN,SanDisk Extreme PRO SDHC 32GB 300MB UHS-II SDSDXPK-032G-GN4IN,79.99,EUR
5244749,,Sapca New Era Clean Trucker 2 NY Yankees Cap,,100,RON
68830291,SanDisk,SanDisk Extreme PRO 300MBs UHSII Class 10 U3 SDHC Card 32GB,"SanDisk Extreme PRO 300MBs UHS-II Class 10 U3 SDHC Card - 32GB has speeds of up to 300 MB/s, and write speeds of up to 260 MB/s",66.89,GBP
8174685,,"Logitech G633 Binaural Head-band Black,Blue headset 981-000605","ARTEMIS SPECTRUM, RGB 7.1 Surround Gaming Headset, 20 Hz - 20 kHz, 39 Ohm, USB 2.0, 3.5 mm",125.08,GBP
33206318,,Sony - FE 50mm F1.8 Standard Lens (SEL50F18F),description,8.4065E2,SAR
25106018,,Jabra EVOLVE 20 UC Stereo (USB),Corded stereo headset for VoIP softphoneOptimized for Unified Communication with USB adapter that enables easy integration with PC.Foam ear cushions.,,
28502615,,PARK TOOL MINI CHAIN BRUTE CHAIN TOOL CT-5C 5-12SP,Compatible with 1/8” single-speed and 5 to 12-speed derailleur chains*Shelf for loosening tight linksReplaceable pin (part # CTP)Perfect take-along chain tool at only 77 gramsDimensions: 60mm x 55mm x 15mm*The CT-5 will not peen Campagnolo® 11-speed chain rivets,2.998E1,AUD
25211226,,Ubiquiti 24 Volt POE 0.5A,The PoE Ubuiqiti POE-24-12W adapter protects from electrostatic discharges providing grounding and surge protection.,11.97,CAD
85972205,,"HDD extern Seagate, 1TB, Backup Plus Slim, 2.5"", USB 3.0, Metalic, Negru","HDD extern Seagate, 1TB, Backup Plus Slim, 2.5"", USB 3.0, Metalic, Negru",216.8067,RON
60568221,,TAG Heuer Formula 1 Chronograph 43mm CAZ1010.FT8024,,1169.75,EUR
10096677,,Canon cartridge PFI-207BK 300ml (PFI207BK),CZ distribuce / 4549292000214 / 8789B001 /,2967.00,CZK
915810,,"WD Blue 3D 1TB 2.5"" SSD","SATA6.0Gbps, 3D NAND, 560/530 MB/s Read/Write, 7mm",786.00,DKK
35946435,,"LOGITECH WEBCAM BRIO STREAMCAM 4K 2160P/30FPS, HDR, ZOOM 5X, USB",,291.50,EUR
27201714,,Ubiquiti 48 Volt POE 0.5A 1xGbE LAN,The Ubiquiti POE-48-24W-G is a uniquely reliable adapter that supports passive type powering through the Ethernet network.,125.6,HKD
35845201,SRAM,SRAM SRAM NX Eagle 12-Speed Trigger Shifter with Discrete Clamp,"Whether you're discovering the mountain for the first time or you're a lifer searching for a no-nonsense, no-worries 1x drivetrain, SRAM NX Eagle™ is ready for action.",41.99,USD
46090644,,ASUS ROG STRIX X570-F GAMING Emolevy - AMD X570 - AMD AM4 socket - DDR4 RAM - ATX,"Emolevy, ATX, AMD AM4 Socket, AMD X570, 2 x PCI-Express 4.0 x16, Dual DDR4-3200 - 4 x DIMM slots, 8 x SATA-600 / 2 x M.2 PCI-Express 4.0 (2242 / 2260 / 2280), USB 3.2 Gen 2 Type A & C, DisplayPort / HDMI (tukee 4K) yhteys, Intel I211-AT Gigabit LAN, AMD Radeon Graphics tuki (CPU tarvitaan), Realtek S1220A HD Audio (8-kanavat), tukee SLI / CrossFireX",289.00,DKK
43274976,,SANDISK 128GB CZ880 EXTREME PRO USB3.1 SSD FLASH DRIVE (SDCZ880-128G-G46)-WRTY LTD LIFETIME W/DISTRIBUTOR,Warranty : Ltd Lifetime with Local Distributor - Convergent,64.00,SGD
92765378,WESTERN DIGITAL,SSD WESTERN DIGITAL Blue 3D NAND1To,SSD WESTERN DIGITAL Blue 3D NAND1To,114.99,EUR
62945209,,Sony SEL 30mm 3.5 Makro E-Mount,,232.97,EUR
96865943,Dymo,Dymo 12mm Black On White Polyester D1 Tape (16959),Dymo S0718060 from The Dymo Shop. 16959 Black On White Polyester Tape - White- 12mm.,11.94,GBP
66221204,OSRAM,GR10Q CFL SQUARE 16w 3500K /835 4 pins OSRAM,,4.02,
82580867,,"Netgear Switch, GS108E 8pt Gigabit Plus Switch","Netgear Switch, GS108E 8pt Gigabit Plus Switch",615.20,SEK
47250943,,Kingston 16GB DT MicroDuo USB3.0 Pendrive,,3535.43,HUF
50556124,,Cartouche Epson encre pigment Noir Mat SP 7700/9700/7900/9900/7890/9890 (350ml),Cartouche Epson encre pigment Noir Mat SP 7700/9700/7900/9900/7890/9890 (350ml),1950.00,MAD
7304013,,Epson grænt Ink 7900/9900 350ml,"Nánari lýsing frá framleiðanda:Barcode: 0010343868496Compatible Brand: EpsonCompatible Printer(s): Stylus Pro 7900/9900Form Factor: Ink CartridgeInk Colour(s): GreenInk Volume: 350.0Model Name: T596New/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1For perfect results every time, Epson genuine ink gives a durable and vibrant outcome for all your documents and photosWhether you are creating colourful school projects, printing web pages, or producing your own glossy photo album, Epson offers you the best results from your Epson Printer",41634,ISK
61377963,,Kingston DataTraveler SE9 G2 - USB flash drive - 64 GB - USB 3.0,Kingston DataTraveler SE9 G2 - USB flash drive - 64 GB - USB 3.0,9.98,GBP
63981006,,Jabra Evolve 75 Headset UC Stereo - Wireless - w/Link 370 USB Adapter - Dual Bluetooth - Active Noise Cancellation,Jabra Evolve 75 Headset UC Stereo - Wireless - w/Link 370 USB Adapter - Dual Bluetooth - Active Noise Cancellation,2.8635E2,NZD
81530115,,WD SSD 2TB BLUE M2 2280 WDS200T2B0B,"SSD WD, Blue, 2TB, M2 2280, SATA3, 6 GB/s, R/W speed: up to 560MBs/530MBs",1104.7008,RON
1133012,Shimano,R550 SPD SL Road Pedals,"Shimano R550 SPD SL Road PedalsAn SPD-SL road pedal for entry level use at a great price. The Shimano PD-R550 Pedals offer a wide, lightweight resin body that provides a large shoe contact area to maximise power transfer and support, whilst reducing weight. Low maintenance sealed cartridge axle unit for hassle-free riding all year round. The low profile platform with open design allows for easy access and cleat adjustments.Easy to clip into and release but with stable fit for maximum power transfer to the pedals. Wider cleat and binding mechanism for better shoe/pedal contact than traditional SPD systems.IncludesShimano R550 SPD SL Road Pedals (left and right)Shimano 6-degree (yellow) float SPD-SL CleatsHighlightsWide spring tension adjustment rangeLarger entry target for easier engagementComposite bodyExtra-wide platform for maximum efficient transfer of powerDurable stainless steel body plate reduces flex and wearWide bearing placement for stable, uniform load distribution",59,GBP
61868905,,Samsung MLT-D103L must toonerikassett,"Samsung MLT-D103L must toonerikassett ~2,500 pages",37.60,EUR
25212389,,Shimano PD-RS500 SPD-SL Road Pedals,"Shimano makes the very best road pedals on the market and the $60 RS500 has the same action and cleat as the top of the range Dura Ace.Lighter spring tension optimized for beginner ridersLarger entry target for easier engagementExtra-wide platform transfers pedaling power efficientlyAverage weight 320 gBinding Single SidedCartridge axle ✔Cleat included SM-SH11Cleat retention adjuster ✔Optional cleat SM-SH10, SM-SH12Pedal Type RoadReflector SM-PD58Sealed mechanism ✔",,
35100344,,Cartus compatibil Samsung CLT-K406S,"Cartus compatibil Samsung CLT-K406S pentru Samsung CLP 360, CLP 365, CLP 365W, CLP 368, CLX 3300, CLX 3305, CLX 3305FN, CLX 3305FW, CLX 3305W, CLX 3306, Samsung Xpress C410W",89.25,RON
21398724,Omega,Omega Seamaster Diver 300m Grey Dial 42mm Steel,This Pre-Owned Timepiece has been authenticated by our licensed and certified pre-owned watch technician department. The movement and casing are true to the condition of which you see in the photo.,14000,AED
10316600,,"Brother originál ink LC-1280XLM, magenta, 1200str., high capacity, Brother MFC-J6910DW LC1280XLM",,19.18,EUR
66637713,,"Seagate Backup Plus Slim Portable 1TB 2.5\"" USB3.0 Black","Seagate STHN1000400 Backup Plus Slim Portable 1TB; 2.5\""; USB 3.0; External HDD - Black; 2 Year Warranty",1356.00,ZAR
91837568,,Corsair iCue H115i RGB PRO XT - 280 mm,Watercooling autonome - PWM - Socket AMD AM4 / AM3(+) / AM2(+) et Intel 2066 / 2011(-V3) / 1366 / 115x / 1200,149.99,EUR
50148316,Jabra,Jabra BIZ 2400 II Duo Wideband Corded Headset,Jabra BIZ 2400 II Duo Wideband Corded Headset from Headset Store. Next Day Delivery. Part Code:2489-820-209,155.99,GBP
24732460,,Jakna New Era nfl new england patriots bomber,,896,HRK
90830496,,Toner canon 054 cian lbp622 mf641,Toner canon 054 cian lbp622 -mf641 -mf644 -lbp621 -lbp623 -mf641 -mf643 -mf645,"72,47€",EUR
12496901,,ASUS MOUSE Gaming TUF Mouse M5,,"€ 39,90",EUR
25499115,,RAM Mounts B-202U Round Plate with AMPS Hole Pattern,,9.81,CAD
34388814,,Fujifilm Instax Square Film 20 Pack,,39.0,NZD
4897674,,"Western Digital Elements Portable, externe Festplatte - 2 TB - USB 3.0 - WDBU6Y0020BBK",USB3.0 / Computing Storage /External hard drives / Externe Geräte &Datenspeicher/Externe Festplatten,68.17,EUR
57530241,,WD My Passport WDBYNN0010BBK-WESN 1 TB External Hard Drive,"The My Passport drive comes equipped with WD Backup software to help make sure your photos, videos, music and documents don't get lost. You can set it to run automatically to your schedule. Just pick the time and frequency to back up important files from your system onto your My Passport drive",116.71,CAD
27673843,,"Wd-elements HDD - 2To - 2.5 - USB 3\""",,0.00,EUR
